,,,,,,Daily Price Report-01-01-2025 to 31-12-2025 for Andhra Pradesh,,,,,
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,920.00,"2,160.00","1,540.00",Rs./Quintal,26-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,920.00,"2,160.00","1,540.00",Rs./Quintal,25-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,080.00","1,480.00",Rs./Quintal,24-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,160.00","1,520.00",Rs./Quintal,23-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,080.00","1,480.00",Rs./Quintal,22-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,160.00","1,520.00",Rs./Quintal,21-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,080.00","1,480.00",Rs./Quintal,20-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,800.00,"2,000.00","1,400.00",Rs./Quintal,19-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,200.00","1,540.00",Rs./Quintal,18-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,160.00","1,520.00",Rs./Quintal,17-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,840.00,"2,160.00","1,500.00",Rs./Quintal,16-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,800.00,"2,000.00","1,400.00",Rs./Quintal,15-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,800.00,"2,000.00","1,400.00",Rs./Quintal,14-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,800.00,"2,160.00","1,480.00",Rs./Quintal,13-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,240.00","1,560.00",Rs./Quintal,12-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,920.00,"2,320.00","1,620.00",Rs./Quintal,11-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,240.00","1,560.00",Rs./Quintal,10-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,240.00","1,560.00",Rs./Quintal,09-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,240.00","1,600.00",Rs./Quintal,07-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,160.00","1,520.00",Rs./Quintal,06-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,920.00,"2,240.00","1,580.00",Rs./Quintal,05-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,800.00,"1,920.00","1,360.00",Rs./Quintal,04-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,800.00,"2,000.00","1,400.00",Rs./Quintal,03-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,800.00,"2,000.00","1,400.00",Rs./Quintal,02-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"1,920.00","1,440.00",Rs./Quintal,01-03-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,000.00","1,440.00",Rs./Quintal,28-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,000.00","1,440.00",Rs./Quintal,27-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,000.00","1,440.00",Rs./Quintal,26-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,480.00","1,720.00",Rs./Quintal,25-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,560.00","1,760.00",Rs./Quintal,24-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,560.00","1,760.00",Rs./Quintal,23-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,560.00","1,760.00",Rs./Quintal,22-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,400.00","1,640.00",Rs./Quintal,21-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,400.00","1,640.00",Rs./Quintal,20-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,480.00","1,720.00",Rs./Quintal,19-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,400.00","1,680.00",Rs./Quintal,18-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,"1,000.00","2,400.00","1,700.00",Rs./Quintal,17-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,"1,040.00","2,560.00","1,800.00",Rs./Quintal,15-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,"1,040.00","2,560.00","1,800.00",Rs./Quintal,14-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,400.00","1,680.00",Rs./Quintal,13-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"1,040.00",960.00,Rs./Quintal,12-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,400.00","1,680.00",Rs./Quintal,10-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,400.00","1,680.00",Rs./Quintal,07-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,240.00","1,600.00",Rs./Quintal,06-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,320.00","1,640.00",Rs./Quintal,05-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,320.00","1,640.00",Rs./Quintal,04-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,160.00","1,520.00",Rs./Quintal,03-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,080.00","1,480.00",Rs./Quintal,02-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,880.00,"2,080.00","1,480.00",Rs./Quintal,01-02-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,160.00","1,560.00",Rs./Quintal,31-01-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,080.00","1,520.00",Rs./Quintal,30-01-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,920.00,"2,000.00","1,460.00",Rs./Quintal,29-01-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,"1,040.00","2,080.00","1,560.00",Rs./Quintal,28-01-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,000.00","1,480.00",Rs./Quintal,27-01-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,160.00","1,560.00",Rs./Quintal,26-01-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,800.00,"1,920.00","1,360.00",Rs./Quintal,25-01-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,960.00,"2,160.00","1,560.00",Rs./Quintal,24-01-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,800.00,"1,760.00","1,280.00",Rs./Quintal,23-01-2025
Andhra Pradesh,East Godavari,Ambajipeta APMC,Fruits,Banana,Banana - Ripe,Medium,"1,120.00","2,400.00","1,760.00",Rs./Quintal,22-01-2025
Andhra Pradesh,East Godavari,Rajahmundry APMC,Fruits,Banana,Banana - Ripe,Medium,"10,000.00","10,000.00","10,000.00",Rs./Quintal,15-10-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,500.00","3,400.00","3,200.00",Rs./Quintal,31-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,500.00","2,100.00","1,800.00",Rs./Quintal,31-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,900.00","3,700.00","3,400.00",Rs./Quintal,31-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,900.00","3,500.00","3,200.00",Rs./Quintal,31-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Desi(Bontha),Local,"1,800.00","2,500.00","1,900.00",Rs./Quintal,31-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,600.00","2,800.00","2,400.00",Rs./Quintal,31-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,400.00","3,200.00","2,900.00",Rs./Quintal,30-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,300.00","1,900.00","1,700.00",Rs./Quintal,30-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,600.00","3,400.00","3,200.00",Rs./Quintal,30-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,800.00","3,600.00","3,400.00",Rs./Quintal,30-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Desi(Bontha),Local,"1,800.00","2,500.00","1,900.00",Rs./Quintal,30-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,400.00","2,900.00","2,600.00",Rs./Quintal,30-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,200.00","2,900.00","2,700.00",Rs./Quintal,29-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,800.00","1,600.00",Rs./Quintal,29-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,400.00","3,200.00","2,900.00",Rs./Quintal,29-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,600.00","3,400.00","3,200.00",Rs./Quintal,29-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Desi(Bontha),Local,"1,800.00","2,500.00","1,900.00",Rs./Quintal,29-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,500.00","2,800.00","2,400.00",Rs./Quintal,29-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,400.00","3,200.00","2,900.00",Rs./Quintal,28-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"2,200.00","2,900.00","2,700.00",Rs./Quintal,28-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,400.00","3,200.00","2,900.00",Rs./Quintal,28-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,600.00","3,400.00","3,200.00",Rs./Quintal,28-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Desi(Bontha),Local,"1,800.00","2,500.00","1,900.00",Rs./Quintal,28-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,500.00","2,800.00","2,400.00",Rs./Quintal,28-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,200.00","2,900.00","2,700.00",Rs./Quintal,27-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,800.00","1,600.00",Rs./Quintal,27-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,400.00","3,200.00","2,900.00",Rs./Quintal,27-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,600.00","3,400.00","3,200.00",Rs./Quintal,27-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Desi(Bontha),Local,"1,800.00","2,500.00","1,900.00",Rs./Quintal,27-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,600.00","2,700.00","2,500.00",Rs./Quintal,27-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,400.00","3,200.00","2,900.00",Rs./Quintal,26-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,800.00","1,600.00",Rs./Quintal,26-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,800.00","3,400.00","3,200.00",Rs./Quintal,26-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,700.00","3,200.00","2,900.00",Rs./Quintal,26-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,500.00","2,600.00","2,400.00",Rs./Quintal,26-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,400.00","3,200.00","2,900.00",Rs./Quintal,25-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,900.00","1,700.00",Rs./Quintal,25-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,700.00","3,300.00","2,900.00",Rs./Quintal,25-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,600.00","3,400.00","3,200.00",Rs./Quintal,25-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,400.00","2,500.00","2,200.00",Rs./Quintal,25-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,400.00","3,200.00","2,900.00",Rs./Quintal,24-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,900.00","1,700.00",Rs./Quintal,24-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,700.00","3,300.00","2,900.00",Rs./Quintal,24-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,600.00","3,400.00","3,200.00",Rs./Quintal,24-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,500.00","2,600.00","2,300.00",Rs./Quintal,24-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,200.00","3,300.00","2,800.00",Rs./Quintal,23-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,900.00","1,700.00",Rs./Quintal,23-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,600.00","3,400.00","3,200.00",Rs./Quintal,23-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,500.00","3,200.00","2,800.00",Rs./Quintal,23-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,400.00","2,500.00","2,200.00",Rs./Quintal,23-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,200.00","3,200.00","2,900.00",Rs./Quintal,22-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,800.00","1,600.00",Rs./Quintal,22-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,200.00","3,200.00","2,900.00",Rs./Quintal,22-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,400.00","3,400.00","3,200.00",Rs./Quintal,22-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,300.00","2,400.00","1,900.00",Rs./Quintal,22-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,200.00","3,200.00","2,700.00",Rs./Quintal,21-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,800.00","1,600.00",Rs./Quintal,21-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,200.00","2,900.00","2,700.00",Rs./Quintal,21-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,300.00","3,400.00","3,100.00",Rs./Quintal,21-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,200.00","2,400.00","1,800.00",Rs./Quintal,21-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,200.00","3,200.00","2,700.00",Rs./Quintal,20-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,800.00","1,600.00",Rs./Quintal,20-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,200.00","2,900.00","2,700.00",Rs./Quintal,20-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,300.00","3,400.00","3,100.00",Rs./Quintal,20-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,200.00","2,400.00","1,800.00",Rs./Quintal,20-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,100.00","3,100.00","2,900.00",Rs./Quintal,19-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,800.00","1,600.00",Rs./Quintal,19-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,300.00","3,100.00","2,900.00",Rs./Quintal,19-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,200.00","3,200.00","2,900.00",Rs./Quintal,19-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,300.00","2,300.00","1,900.00",Rs./Quintal,19-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"1,900.00","3,200.00","2,700.00",Rs./Quintal,18-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,100.00","1,900.00","1,700.00",Rs./Quintal,18-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,200.00","3,100.00","2,500.00",Rs./Quintal,18-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"1,800.00","2,900.00","2,600.00",Rs./Quintal,18-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,200.00","2,100.00","1,800.00",Rs./Quintal,18-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"1,800.00","2,800.00","2,500.00",Rs./Quintal,17-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,250.00","1,850.00","1,650.00",Rs./Quintal,17-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,100.00","3,200.00","2,600.00",Rs./Quintal,17-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"1,900.00","3,200.00","2,700.00",Rs./Quintal,17-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,100.00","1,950.00","1,700.00",Rs./Quintal,17-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"1,900.00","2,900.00","2,700.00",Rs./Quintal,16-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,900.00","1,700.00",Rs./Quintal,16-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,100.00","3,100.00","2,900.00",Rs./Quintal,16-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,250.00","3,350.00","2,850.00",Rs./Quintal,16-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,200.00","2,400.00","1,800.00",Rs./Quintal,16-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,200.00","3,200.00","2,800.00",Rs./Quintal,15-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,900.00","1,700.00",Rs./Quintal,15-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"1,900.00","2,900.00","2,700.00",Rs./Quintal,15-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,400.00","3,200.00","2,900.00",Rs./Quintal,15-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,000.00","2,200.00","1,600.00",Rs./Quintal,15-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,100.00","3,400.00","2,700.00",Rs./Quintal,14-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,900.00","1,700.00",Rs./Quintal,14-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,200.00","3,200.00","2,900.00",Rs./Quintal,14-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,200.00","3,400.00","3,200.00",Rs./Quintal,14-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,200.00","2,400.00","1,700.00",Rs./Quintal,14-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"2,200.00","3,200.00","2,800.00",Rs./Quintal,12-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,200.00","1,900.00","1,700.00",Rs./Quintal,12-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,300.00","3,200.00","2,900.00",Rs./Quintal,12-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"2,400.00","3,200.00","3,100.00",Rs./Quintal,12-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"1,400.00","2,400.00","2,200.00",Rs./Quintal,12-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Local,"3,200.00","3,200.00","3,200.00",Rs./Quintal,11-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Local,"1,800.00","1,800.00","1,800.00",Rs./Quintal,11-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Local,"2,900.00","2,900.00","2,900.00",Rs./Quintal,11-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(White),Local,"3,200.00","3,200.00","3,200.00",Rs./Quintal,11-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Karpura,Local,"2,300.00","2,300.00","2,300.00",Rs./Quintal,11-12-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Amruthapani,Large,"2,400.00","3,200.00","2,900.00",Rs./Quintal,06-11-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Bhushavali(Pacha),Large,"1,800.00","2,300.00","1,900.00",Rs./Quintal,06-11-2025
Andhra Pradesh,East Godavari,Ravulapelem APMC,Fruits,Banana,Chakkarakeli(Red),Large,"2,200.00","2,900.00","2,400.00",Rs./Quintal,06-11-2025
