,,,,,,Daily Price Report-01-01-2025 to 31-12-2025 for Andhra Pradesh,,,,,
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","2,000.00","1,800.00",Rs./Quintal,20-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,19-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,18-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,17-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,16-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,15-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,14-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,13-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,12-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,11-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,10-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,600.00","1,500.00",Rs./Quintal,09-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,600.00","1,500.00",Rs./Quintal,08-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,600.00","1,500.00",Rs./Quintal,07-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,06-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,05-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,04-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,03-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,02-06-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,31-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,30-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,29-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,28-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,26-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,24-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,23-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,200.00",900.00,Rs./Quintal,22-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,330.00,530.00,430.00,Rs./Quintal,21-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,20-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,19-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,200.00",900.00,Rs./Quintal,18-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,17-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,200.00",900.00,Rs./Quintal,15-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,200.00",900.00,Rs./Quintal,14-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,13-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,000.00",900.00,Rs./Quintal,12-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,09-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,08-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,07-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,06-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,03-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,02-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,01-05-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,30-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,29-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,28-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,27-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,26-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,25-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,24-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,23-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,22-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,21-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,20-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,19-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,18-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,17-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,16-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,15-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,14-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,13-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,12-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,11-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,10-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,09-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,08-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,200.00",900.00,Rs./Quintal,07-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,700.00","1,300.00",Rs./Quintal,06-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,05-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,04-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,03-04-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,31-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,30-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,29-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,300.00","1,100.00",Rs./Quintal,28-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,27-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,26-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,25-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,24-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,23-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,22-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,21-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,20-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,19-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,18-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,700.00,"1,300.00","1,000.00",Rs./Quintal,17-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,16-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,15-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,14-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,500.00,700.00,600.00,Rs./Quintal,13-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,500.00,700.00,600.00,Rs./Quintal,12-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,900.00,700.00,Rs./Quintal,11-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,10-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,09-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,08-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,07-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,800.00,700.00,Rs./Quintal,06-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,05-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,04-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,03-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,02-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,01-03-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,28-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,27-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,26-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,25-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,500.00,"1,000.00",750.00,Rs./Quintal,24-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,500.00,"1,000.00",750.00,Rs./Quintal,23-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,500.00,"1,000.00",750.00,Rs./Quintal,22-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,500.00,"1,000.00",750.00,Rs./Quintal,21-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,500.00,900.00,700.00,Rs./Quintal,20-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,500.00,900.00,700.00,Rs./Quintal,19-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,18-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,500.00,"1,000.00",750.00,Rs./Quintal,17-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,16-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,14-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,300.00","1,100.00",Rs./Quintal,13-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,12-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,11-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,10-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,09-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,500.00","1,000.00",Rs./Quintal,08-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,07-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,06-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,05-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,04-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,300.00","1,000.00",Rs./Quintal,03-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,600.00,"1,200.00",900.00,Rs./Quintal,02-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,300.00","1,000.00",Rs./Quintal,01-02-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,31-01-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,30-01-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,900.00,"1,600.00","1,300.00",Rs./Quintal,29-01-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,28-01-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,"1,000.00","1,500.00","1,200.00",Rs./Quintal,27-01-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,26-01-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,25-01-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,24-01-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,23-01-2025
Andhra Pradesh,Chittor,Palamaner APMC,Vegetables,Cauliflower,Cauliflower,FAQ,900.00,"1,300.00","1,000.00",Rs./Quintal,22-01-2025

