,,,,,,Daily Price Report-01-01-2025 to 31-12-2025 for Andhra Pradesh,,,,,
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,000.00","7,000.00","5,500.00",Rs./Quintal,10-04-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,000.00","9,000.00","7,500.00",Rs./Quintal,09-04-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"7,000.00","10,400.00","8,800.00",Rs./Quintal,08-04-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"8,000.00","10,800.00","9,000.00",Rs./Quintal,07-04-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"7,500.00","10,000.00","8,500.00",Rs./Quintal,05-04-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,500.00","9,000.00","7,700.00",Rs./Quintal,04-04-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"7,000.00","9,400.00","8,000.00",Rs./Quintal,03-04-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"7,000.00","9,000.00","8,000.00",Rs./Quintal,02-04-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"8,500.00","11,000.00","9,700.00",Rs./Quintal,01-04-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"9,000.00","12,300.00","10,600.00",Rs./Quintal,31-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,500.00","8,600.00","7,700.00",Rs./Quintal,29-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,000.00","7,500.00","6,700.00",Rs./Quintal,28-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,000.00","8,200.00","7,000.00",Rs./Quintal,27-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,800.00","8,400.00","7,700.00",Rs./Quintal,26-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,500.00","8,100.00","7,400.00",Rs./Quintal,25-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,500.00","7,800.00","7,200.00",Rs./Quintal,24-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,000.00","7,600.00","6,900.00",Rs./Quintal,22-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,500.00","8,000.00","7,400.00",Rs./Quintal,21-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"7,000.00","8,500.00","7,800.00",Rs./Quintal,20-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"7,800.00","9,600.00","8,800.00",Rs./Quintal,19-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"7,600.00","9,500.00","8,700.00",Rs./Quintal,18-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"7,500.00","9,500.00","8,400.00",Rs./Quintal,17-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"7,000.00","8,800.00","7,900.00",Rs./Quintal,15-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"7,000.00","8,800.00","8,000.00",Rs./Quintal,14-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,500.00","8,000.00","7,400.00",Rs./Quintal,13-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"7,000.00","9,400.00","8,000.00",Rs./Quintal,10-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,000.00","7,800.00","6,800.00",Rs./Quintal,08-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"5,400.00","7,000.00","6,000.00",Rs./Quintal,07-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"5,500.00","7,100.00","6,200.00",Rs./Quintal,06-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"7,000.00","10,700.00","9,000.00",Rs./Quintal,05-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"9,000.00","12,500.00","11,500.00",Rs./Quintal,04-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"8,000.00","10,200.00","9,000.00",Rs./Quintal,03-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"6,500.00","7,700.00","7,000.00",Rs./Quintal,01-03-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"5,500.00","6,500.00","6,000.00",Rs./Quintal,28-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"5,200.00","6,300.00","5,700.00",Rs./Quintal,27-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"5,200.00","6,200.00","5,600.00",Rs./Quintal,26-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"5,000.00","6,100.00","5,600.00",Rs./Quintal,25-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"5,000.00","6,300.00","5,800.00",Rs./Quintal,24-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"5,000.00","6,300.00","5,700.00",Rs./Quintal,22-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"5,000.00","5,900.00","5,500.00",Rs./Quintal,21-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,800.00","5,800.00","5,400.00",Rs./Quintal,20-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,000.00","5,300.00","4,600.00",Rs./Quintal,19-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,400.00","5,400.00","5,000.00",Rs./Quintal,18-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,200.00","5,300.00","4,900.00",Rs./Quintal,17-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,200.00","5,200.00","4,700.00",Rs./Quintal,15-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,000.00","4,900.00","4,500.00",Rs./Quintal,14-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,000.00","5,100.00","4,600.00",Rs./Quintal,13-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,000.00","5,200.00","4,700.00",Rs./Quintal,12-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,500.00","5,400.00","5,000.00",Rs./Quintal,11-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,500.00","5,500.00","5,000.00",Rs./Quintal,10-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,600.00","5,700.00","5,200.00",Rs./Quintal,08-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"4,000.00","4,900.00","4,500.00",Rs./Quintal,07-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"3,800.00","4,500.00","4,200.00",Rs./Quintal,06-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"3,400.00","4,200.00","3,800.00",Rs./Quintal,05-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"3,800.00","4,600.00","4,200.00",Rs./Quintal,04-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"3,400.00","4,300.00","3,900.00",Rs./Quintal,03-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,800.00","3,500.00","3,100.00",Rs./Quintal,01-02-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,900.00","3,300.00","3,100.00",Rs./Quintal,31-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,700.00","3,400.00","3,000.00",Rs./Quintal,30-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,800.00","3,500.00","3,100.00",Rs./Quintal,29-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,700.00","3,400.00","3,100.00",Rs./Quintal,28-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,800.00","3,400.00","3,100.00",Rs./Quintal,27-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,600.00","3,400.00","3,000.00",Rs./Quintal,25-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,600.00","3,200.00","2,900.00",Rs./Quintal,24-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,800.00","3,500.00","3,200.00",Rs./Quintal,23-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"3,200.00","3,700.00","3,500.00",Rs./Quintal,22-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"3,000.00","3,800.00","3,400.00",Rs./Quintal,21-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"3,200.00","3,800.00","3,500.00",Rs./Quintal,20-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"3,400.00","4,000.00","3,700.00",Rs./Quintal,18-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"3,400.00","4,100.00","3,700.00",Rs./Quintal,17-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"3,000.00","4,000.00","3,500.00",Rs./Quintal,16-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"3,400.00","4,200.00","3,800.00",Rs./Quintal,11-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"3,000.00","4,000.00","3,500.00",Rs./Quintal,10-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,600.00","3,200.00","2,900.00",Rs./Quintal,09-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,600.00","3,000.00","2,800.00",Rs./Quintal,08-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,600.00","3,200.00","2,900.00",Rs./Quintal,07-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,400.00","3,200.00","2,800.00",Rs./Quintal,06-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,400.00","3,200.00","2,800.00",Rs./Quintal,04-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,500.00","3,000.00","2,700.00",Rs./Quintal,03-01-2025
Andhra Pradesh,Guntur,Tenali APMC,Vegetables,Lemon,Lemon,FAQ,"2,000.00","3,200.00","2,600.00",Rs./Quintal,02-01-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,400.00","1,300.00",Rs./Quintal,31-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,400.00","1,300.00",Rs./Quintal,30-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,800.00","2,200.00","2,000.00",Rs./Quintal,29-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","2,000.00","1,800.00",Rs./Quintal,26-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,25-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,24-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,23-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,22-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,18-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,17-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,400.00","1,300.00",Rs./Quintal,16-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,15-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,12-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,11-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,800.00,"1,000.00",900.00,Rs./Quintal,10-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,800.00,"1,000.00",900.00,Rs./Quintal,09-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","2,000.00","1,800.00",Rs./Quintal,08-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,800.00","2,200.00","2,000.00",Rs./Quintal,06-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,05-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,03-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,01-12-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,29-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,28-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,27-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,26-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,25-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,600.00","1,400.00",Rs./Quintal,24-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,22-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,800.00,"1,000.00",900.00,Rs./Quintal,21-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,20-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,900.00,"1,100.00","1,000.00",Rs./Quintal,19-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,18-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,17-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,15-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,800.00,"1,000.00",900.00,Rs./Quintal,14-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,700.00,"1,100.00",900.00,Rs./Quintal,13-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,800.00,"1,000.00",900.00,Rs./Quintal,12-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,800.00,"1,000.00",900.00,Rs./Quintal,11-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,10-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,600.00","1,400.00",Rs./Quintal,08-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,07-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,06-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,700.00,900.00,800.00,Rs./Quintal,05-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,600.00,"1,000.00",800.00,Rs./Quintal,04-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,03-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,01-11-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,200.00","1,100.00",Rs./Quintal,28-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","2,000.00","1,800.00",Rs./Quintal,25-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,400.00","1,600.00","1,500.00",Rs./Quintal,24-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,23-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","2,000.00","1,800.00",Rs./Quintal,22-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","1,800.00","1,700.00",Rs./Quintal,21-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,400.00","2,000.00","1,700.00",Rs./Quintal,18-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,600.00","1,400.00",Rs./Quintal,17-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,400.00","1,300.00",Rs./Quintal,16-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,600.00","1,400.00",Rs./Quintal,15-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,600.00","1,400.00",Rs./Quintal,13-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,600.00","1,400.00",Rs./Quintal,11-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,10-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,800.00","1,500.00",Rs./Quintal,09-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,08-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","2,200.00","1,900.00",Rs./Quintal,07-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,06-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","2,000.00","1,800.00",Rs./Quintal,04-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,03-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,900.00","1,500.00",Rs./Quintal,02-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,01-10-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,000.00","2,600.00","2,300.00",Rs./Quintal,30-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,29-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","2,000.00","1,800.00",Rs./Quintal,27-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,400.00","2,000.00","1,700.00",Rs./Quintal,26-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,800.00","2,200.00","2,000.00",Rs./Quintal,25-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","2,000.00","1,800.00",Rs./Quintal,24-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,23-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","2,200.00","1,900.00",Rs./Quintal,22-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,800.00","2,200.00","2,000.00",Rs./Quintal,20-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","2,000.00","1,800.00",Rs./Quintal,19-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,18-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,15-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,400.00","2,800.00","2,600.00",Rs./Quintal,13-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,600.00","3,000.00","2,800.00",Rs./Quintal,12-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,800.00","2,200.00","2,000.00",Rs./Quintal,11-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,400.00","1,800.00","1,600.00",Rs./Quintal,10-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","2,000.00","1,800.00",Rs./Quintal,09-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,200.00","1,800.00","1,500.00",Rs./Quintal,08-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,400.00","2,000.00","1,800.00",Rs./Quintal,06-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,600.00","2,000.00","1,800.00",Rs./Quintal,05-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"1,800.00","2,200.00","2,000.00",Rs./Quintal,04-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,03-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,000.00","2,600.00","2,300.00",Rs./Quintal,02-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,000.00","3,000.00","2,500.00",Rs./Quintal,01-09-2025
Andhra Pradesh,West Godavari,Chintalapudi APMC,Vegetables,Lemon,Lemon,FAQ,"2,400.00","3,000.00","2,700.00",Rs./Quintal,30-08-2025
